"IdNotasDet","IdNotas","IdOrdenes","Descripcion"
278,105,112,"ETIQUETA BORDADA X-TEND,  ETIQ. DE TALLA
CIERRE VENUS 70 CM MNO Y JASPE PARA TALLAS CH Y M  365 POR COLOR
DE 75 CM.  MNO Y JASPE PARA TALLA G Y EX  365 POR COLOR"
279,105,113,"ETIQUETA BORDADA X-TEND, ETIQ. TALLA.
ELATICO DE 1 1/2 CON JARETA 1128 MTS."
280,105,114,"ETIQUETA BORDADA X-TEND, ETIQ. TALLA.
ELASTICO DE 1 1/2  CON JARETA INTEGRADA 235 MTS."
281,105,115,"ETIQUETA BORDA X-TEND, ETIQ. TALLA"
282,105,116,"ETIQUETA BORDADA X-TEND, ETIQ. TALLA."
283,105,117,"ETIQUETA BORDADA X-TEND, ETIQ. TALLA.
ELASTICO DE 2"" 1113 MTS."
284,105,118,"ETIQUETA BORDADA X-TEND, ETIQ. TALLA
ELASTICO DE 1 1/2 CON JARETA  113 MTS."
285,105,119,"ETIQUETA BORDADA X-TEND, ETIQ. TALLA
CIERRE VENUS 60 CM PARA TALLA CH Y M  EN GRIS Y MARINO  845 POR COLOR.
VENUS DE 65 CM PARA TALLA G Y EX GRIS Y MNO.  845 POR COLOR."
286,105,120,"ETIQUETA BORDADA X-TEND, ETIQ. TALLA"
287,105,121,"ETIQUETA BORDADA  X-TEND, ETIQ. TALLA
ELASTICO DE 2"" 2631 MTS."
288,105,122,"ETIQUETA BORDADA X-TEND, ETIQ. TALLA
ELASTICO DE 1 1/2 CON JARETA  376 MTS."
289,106,102,"TRAZO  61110 F Y CA  DOS DE CADA UNO."
290,106,105,"TRAZO 61130 F Y C  DOS DE CADA UNO."
291,106,106,"TRAZO 61131 F Y C  DOS DE CADA UNO."
292,106,109,"TRAZO 71140 F Y CA  DOS DE CADA UNO."
293,106,101,"ETIQUETA DE MCA SZASS, ETIQ. TALLA, MONARCH"
294,106,102,"ETIQUETA DE MCA SZASS, ETIQ. TALLA, ETIQ. MONARCH"
295,106,103,"ETIQUETA DE MCA SZASS, ETIQ. TALLA Y MONARCH"
296,106,104,"ETIQUETA DE MCA. SZASS, ETIQ. TALLA Y MONARCH"
297,106,105,"ETIQUETA DE MCA. SZASS, ETIQ. TALLA Y MONARCH
JARETA NARANJA Y MNO 400 MTS POR COLOR."
298,106,106,"ETIQUETA DE MCA SZASS, ETIQ. TALLA Y MONARCH
CIERRE VENUS FIJO DE 20 CM COLOR MNO., NEGRO Y JASPE  208 PZAS. POR COLOR."
299,106,107,"ETIQUETA DE MCA. SZASS, ETIQ. TALLA Y MONARCH
ELASTICO DE 1 1/2 CON JARETA  564 MTS."
300,106,108,"ETIQUETA DE MCA. SZASS , ETIQ. TALLA Y MONARCH
ELASTICO DE 1 1/2 CON JARETA 564 MTS."
301,106,109,"ETIQUETA DE MCA SZASS, ETIQ. TALLA Y MONARCH
ELASTICO DE 2"" 564 MTS. 
JARETA ROJO Y MNO  1000 MTS POR COLOR."
302,107,101,"MUESTRA T-M PANTALONJ NEGRO C/CINTAS NARANJA"
303,107,103,"MUESTRA T-M SUDADERA ROJA  C/BLANCO"
304,107,104,"MUESTRA T-M SUDADERA NEGRO C/VERDE B."
305,107,107,"MUESTRA T-M PANTALON JASPE C/ACERO"
306,107,108,"MUESTRA T-M SUDADERA C/CAPUCHA REY C/MNO."
307,108,112,"TRAZO  ""F"" DOS COPIAS"
308,108,113,"TRAZO ""F"" Y ""C"" DOS COPIAS CADA UNO"
309,108,114,"TRAZO ""F"" Y ""C"" DOS COPIAS CADA UNO"
310,,112,"CHAMARRA EN JASPE DE BODEGA CABALLERO"
311,,113,"PANTALON EN JASPE CON NARANJA DE BODEGA CABALLERO"
312,,114,"SHORT EN JASPE CON NARANJA DE BODEGA CABALLERO"
313,110,112,"CHAMARRA EN JASPE"
314,110,113,"PANTALON EN JASPE CPN NARANJA Y VIVOS EN MARINO"
315,110,114,"SHORT EN JASPE CON NARANJA"
316,111,123,"TRAZO F Y F1   DOS DE CADA UNO."
317,111,122,"ETIQUETA DE LAVADO MONARCH
CIERRE VENUS DE 20 CM ROJO Y OXFORD   610 PZAS POR COLOR.
ETIQUETA MCA. CHEROKEE BORDADA 1950 PZAS."
318,111,123,"ETIQUETA DE TALLA ESPECIAL  
CH Y EX  350 PZAS DE CADA UNA
M Y G  650 PZAS DE CADA UNA.
ORDEN DE PRODUCCION."
319,112,112,"ETIQ. MONARCH"
320,112,113,"ETIQ. MONARCH"
321,112,114,"ETIQ. MONARCH"
322,113,123,"610 CIERRE VENUS  MARINO DE  20 CM  FIJO
80 ETIQ. DE TALLA M.
CHEROKEE POLAR"
323,114,112,"ETIQ. CARTON X-TEND"
324,114,109,"ELATICO DE 2""  ( SE ENVIA COMPLEMENTO)
350 MTS.  (7 ROLLOS)"
325,114,103,"TRAZO  F, C  Y  CA   UNO DE CADA UNO."
326,114,101,"TRAZO  F, C  Y  CA   DOS DE CADA UNO."
327,114,104,"TRAZO F,  C  Y  CA   UNO DE CADA UNO."
328,114,107,"TRAZO F   UNA COPIA"
329,114,108,"TRAZO  F  Y  C  UNO DE CADA  UNO    Y   FC   DOS COPIAS"
330,115,115,"MUESTRA COLOR NEGRA CON FRANJA BLANCA Y CINTA AMARRILLA EN MANGAS T-M"
331,115,116,"MUESTRA COLOR BLANCA CON AMARILLO EN CUELLO,CINTA EN MANGAS Y FRANJA EN COSTADOS T-M"
332,115,117,"MUESTRA COLOR NEGRA CON CINTA BLANCA  Y  AMARILLA EN COSTADO IZQ. T-M"
333,115,118,"MUESTRA COLOR NEGRA CON CINTA BLANCA EN COSTADO IZQ. T-M"
334,116,94,"CIERRE VENUS SEP. COLOR HUESO CON CINTA NARANJA
65 CM PARA TALLA CH 32 PZAS.
70 CM PARA TALLA M   62 PZAS
75 CM PARA TALLA G Y EX  94 PZAS."
335,116,94,"ETIQUETA DE MCARCA  BORDADA TIPO PALOMA  380 PZAS.
ETIQUETA DE TALLA BORDADA CH Y EX 70 PZAS DE C/U
TALLA M Y G  130 PZAS. DE C/U
ETIQUETA DE CARTON RETROFOX  380 PZAS."
336,116,95,"CIERRE VENUS SEP- COLOR HUESO CON CINTA CIELO
65 CM PARA TALLA CH - 32 PZAS.
70 CM PARA TALLA M - 62 PZAS.
75 CM PARA TALLA G Y EX  94 PZAS.
PIOLA 1 ROLLO CON 500 MTS."
337,116,95,"ETIQUETA DE MCA. BORDADA TIPO PALOMA RETROFOX  380 PZAS.
ETIQUETAS DE TALLA BORDADA CH Y EX  70 PZAS DE CADA UNA
TALLAS M Y G  130 PZAS. DE CADA UNA.
ETIQUETA DE CARTON RETROFOX  380 PZAS."
338,116,96,"ELASTICO DE 2""  7 ROLLOS (350 MTS.)
ETIQUETA RECTANGULAR BORDADA RETROFOX 380 PZAS.
ETIQUETAS DE TALLA BORDADA CH Y EX 70 PZAS DE C/U
ETIQUETAS TALLA M Y G 130 PZAS DE C/U"
339,116,96,"ETIQUETA DE CARTON RETROFOX  380 PZAS.
CIERRE NYLON DE 18 CM (2 CIERRE POR PRENDA)  EN COLOR MARINO Y NEGRO 365 PZAS. POR COLOR."
340,117,115,"TRAZO  F Y CA   DOS DE CADA UNO."
341,117,116,"TRAZO  F Y C  DOS DE CADA UNO."
342,117,117,"TRAZO F Y CA  DOS DE CADA UNO."
343,117,118,"TRAZO F  UNA COPIA"
344,118,119,"MUESTRA CHAMARRA C/CAPUCHA JASPE C/MNO.  T-M"
345,118,120,"MUESTRA PLAYERA VERDE B.C/MNO  T-M"
346,118,121,"MUESTRA PANTALON ROJO C/PRETINA MNO. T-M"
347,118,122,"MUESTRA BERMUDA ROJA C/CINTAS MNO. T-M"
348,119,94,"CIERRE VENUS MARINO CON CINTA VINO DE 65 CM PARA TALLA CH 32 PZS.
DE 70 CM PARA TALLA M - 62 PZAS. 
DE 75 CM PARA TALLAS  G Y EX  94 PZAS."
349,119,95,"CIERRE VENUS NEGRO CON CINTA VINO DE 65 CM PARA TALLA CH- 32 PZAS.
DE 70 CM PARA TALLA M - 62 PZAS
DE 75 CM PARA TALLAS G Y EX  94 PZAS."
350,120,119,"TRAZO 81294 F  Y C  DOS DE CADA UNO."
351,120,120,"TRAZO 51295 F  4  COPIAS"
352,120,121,"TRAZO 71296 F  Y  CA   CUATRO DE CADA UNO."
353,120,122,"TRAZO 31297 F  DOS COPIAS."
354,120,115,"ETIQUETA DE LAVADO MONARCH  CH Y EX 255 DE C/U       M Y G  500 DE C/U"
355,120,116,"ETIQUETA MONARCH  CH Y EX  279 DE C/U     M Y G  548 DE C/U"
356,120,117,"ETIQUETA MONARCH  CH Y EX 255 DE C/U    M Y G  500 DE C/U"
357,120,118,"ETIQUETA MONARCH  CH Y EX  29  DE C/U    M Y G  56  DE C/U"
358,120,119,"ETIQUETA MONARCH  CH Y EX  576  DE C/U    M Y G  1140 DE C/U"
359,120,120,"ETIQUETA  MONARCH  CH Y EX  655 DE C/U   M Y G  1300 DE C/U"
360,120,121,"ETIQUETA MONARCH  CH Y EX  575  DE  C/U   M Y G  1140 DE C/U"
361,120,122,"ETIQUETA MONARCH  CH Y EX  88 DE C/U    M Y G  170 DE C/U"
362,121,94,"CIERRE VENUS MARINO CON CINTA VINO 
DE 65 CM PARA TALLA CH - 9 PZAS.    DE 70 CM PARA TALLA M - 43 PAS.
DE 75 CM PARA TALLA G Y EX  22 PZAS."
363,121,95,"CIERRE VENUS  NEGRO CON CINTA VINO
DE 65 CM PARA TALLA CH - 7 PZAS.     DE 70 CM PARA TALLA M - 56 PZAS
DE 75 CM PARA  TALLA G Y EX  91 PZAS."
364,122,101,"TRAZO  61111 F  DOS COPIAS (REPETICION)"
365,122,107,"TRAZO  71120 F   UNA COPIA  (REPETICION)"
366,122,105,"JARETA  ARENA  600 MTS (3 ROLLOS)
2000 ETIQUETA DE CARTON SZASS."
367,123,71,"CIERRE VENUS  
ROSA  2 PZAS.  45 CM
MARINO 45 CM - 2 PZAS
MARINO 50 CM - 3 PZA
MARINO 55 CM - 4 PZAS"
368,123,65,"CIERRE VENUS BCO. DE  70 CM - 15 PZAS
 ETIQUETA BORDADA MCA. CHEROKEE  80 PZAS"
369,124,124,"MUESTRA SUDADERA COLOR ROJO T-M"
370,124,125,"MUESTRA CHAMARRA CON CAPUCHA COLOR VINO T-M
MARTI"
371,124,126,"MUESTRA PANTALON COLOR VERDE BOSQUE T-M
MARTI"
372,124,127,"MESTRA SUDADERA 1/2 CIERRE COLOR AMARILLO T-M
MARTI"
373,124,128,"MUESTRA PANTALON COLOR GRIS VERDOSO T-M
MARTI"
374,124,129,"MUESTRA SUDADERA 1/2 CIERRE COLOR BLANCO T-8
MARTI"
375,124,130,"MUESTRA CHAMARRA CON CAPUCHA COLOR VERDE BOTELLA T-8
MARTI"
376,124,131,"MUESTRA PANTALON COLOR LILA T-8
MARTI"
377,124,132,"MUESTRA SUDADERA COLOR CAMELLO CON NEGRO T-8
MARTI"
378,125,120,"TRAZO 51295 F1    CUATO COPIAS."
379,124,133,"MUESTRA PANTALON COLOR HUESO T-8
MARTI"
380,124,134,"MUESTRA PLAYERA MANGA CORTA COLOR VERDE LIMON T-M
BODEGA"
381,124,135,"MUESTRA PLAYERA MANGA LARGA COLOR ROJO T-M
BODEGA"
382,126,94,"CIERRE VENUS MARINO CINTA VINO
65 CM - 23 PZAS.         70 CM - 19 PZAS               75 CM - 72 PZAS
(COMPLEMENTO)"
383,126,95,"CIERRE VENUS NEGRO CINTA VINO
65 CM - 25 PZAS          70 CM - 6 PZAS                 75 CM - 3 PZAS
(COMPLEMENTO)
NOTA 120"
384,127,124,"TRAZO  F  Y  CA   3 DE CADA UNO."
385,127,125,"TRAZO F  Y  CA   3 DE CADA UNO."
386,127,126,"TRAZO  F   4 COPIAS"
387,127,127,"TRAZO  F  Y  CA  DOS DE CADA UNO."
388,127,128,"TRAZO  F  5 COPIAS"
389,127,129,"TRAZO  F  Y  CA   DOS DE CADA UNO."
390,127,130,"TRAZO  F   Y  CA   DOS DE CADA UNO."
391,127,131,"TRAZO F  DOS COPIAS"
392,127,132,"TRAZO  F  Y   CA  DOS DE CADA UNO."
393,127,133,"TRAZO  F   DOS COPIAS"
394,128,124,"ETIQUETA BORD. YORK, ETIQ. DE TALLA"
395,128,125,"ETIQ. BORD. YORK,  ETIQ. TALL
CIERRE NYCAST JASPE ( 55 CM PARA TALLA CH - 68 PZAS.) (60 CM PARA T- M Y G 134 PZ) (65 CM PARA TALL EX - 68 PZAS)
MARINO( DE 60 CM T-M Y G  144 PZ)  (65 CM T-EX  73 PZ"
396,128,126,"ETIQ. BORD. YORK , ETIQ. TALLA
ELASTICO LISO DE 1 1/2""  39 ROLLOS (1950 MTS)"
397,128,127,"ETIQ. BORD YORK, ETIQ. TALLA"
398,128,128,"ETIQ. BORDADA YORK, ETIQ. TALLA"
399,128,129,"ETIQ. BORDADA YORK, ETIQ. TALLA"
400,128,130,"ETIQ. BORDADA YORK, ETIQ. TALLA
CIERRE NYCAST SEP. 
MARINO (40 CM T-4  23 PZAS) (45 CM TALLA 6 Y 8  43 PZAS.) (50 CM TALLA 10 Y 12- 59 PZAS)
JASPE (40 CM T-4  23  PZAS) (50 CM T-10 Y 12  59 PZ)"
401,128,130,"CIERRE NYCAST 
JASPE (55 CM T-14 Y 16   74 PZAS)
OXFORD (50 CM TALLA 10 Y 12   59 PZAS)"
402,128,131,"ETIQ. BORDADA YORK, ETIQ. TALLA
ELASTICO DE 1 1/2"" LISO  15 ROLLOS  (750 mts)"
403,128,132,"ETIQ. BORDADA YORK, ETIQ. TALLA"
404,128,133,"ETIQUETA BORDADA YORK, ETIQ. TALLA
ELASTICO DE 1 1/2""  LISO 17 ROLLOS (850 MTS.)"
405,128,120,"ETIQUETA DE LAVADO MONARCH DE LAS  TALLAS CH A LA  EX
(REPOSICION POR CAMBIO DE COMPOSICION)"
406,129,96,"TRAZO DE COMBINACION 2 COPIAS.
TELA COLOR HUESO PARA COMBINACION 7.KG"
407,130,134,"ETIQUETAS DE MCA X-TEND, DE TALLA   Y MONARCH CON MOD. 1103-B
(PARA 1440 PRENDAS)"
408,130,135,"ETIQUETAS DE MCA  X-TEND, DE TALLA Y MONARCH CON MOC. 1105-B
(PARA 1920 PRENDAS.)"
409,130,124,"ETIQUETA DE LAVADO 1500 PZAS"
410,130,125,"ETIQUETA DE LAVADO 1100 PZAS"
411,130,126,"ETIQUETA DE LAVADO 2650 PZAS."
412,130,127,"ETIQUETA DE LAVADO 750 PZAS"
413,130,128,"ETIQUETA DE LAVADO 3350 PZAS"
414,130,129,"ETIQUETA DE LAVADO 750 PZAS"
415,130,130,"ETIQUETA DE LAVADO 800 PZAS"
416,130,131,"ETIQUETA DE LAVADO 1200 PZAS"
417,130,132,"ETIQUETA DE LAVADO 750 PZAS"
418,130,133,"ETIQUETA DE LAVADO 1350 PZAS"
419,130,134,"TRAZO 51103F  DOS COPIAS"
420,130,135,"TRAZO 51105 F  4 COPIAS"
421,131,128,"TRAZO F  Y  F1    TRES DE CADA UNO."
422,132,125,"CIERRE NYCAST       55 CM           60 CM           65 CM
AZUL                        56 PZAS       110 PZAS     56 PZAS
OXFORD                  71 PZAS       140 PZAS     71 PZAS"
423,132,125,"CIERRE NYCAST      55 CM
MARINO                  73 PZAS.
CIERRE DE 55 CM PARA TALLA CH
CIERRE DE 60 CM PARA TALLAS M Y G
CIERRE DE 65 CM PARA TALLA EX"
424,132,128,"CIERRE NILUMINIO CON JALADERA YORK  DE 25 CM   PARA TODO EL CORTE 
709 PZAS."
425,132,130,"CIERRE NYCAST     40CM       45CM       50CM      55CM
MARINO                                                                 74 PZAS
JASPE                                     43 PZAS"
426,132,130,"CIERRE NYC.     40CM        45CM         50CM        55CM
OXFORD           23 PZAS    43 PZAS                     74 PZAS
AZUL                 23 PZAS    43 PZAS                     74 PZAS"
427,132,129,"CIERRE NILUMINIO CON JALADERA YORK  DE 18 CM  PARA TODO EL CORTE
690 PZAS."
428,133,125,"TRAZO F1   TRES  COPIAS"
429,133,127,"TRAZO F1    DOS COPIAS"
430,133,129,"TRAZO F1   DOS COPIAS"
431,133,130,"TRAZO F1   DOS  COPIAS"
432,134,128,"ELASTICO DE 1 1/2"" LISO    SE ENVIAN 2500 MTS  (50 ROLLOS C/5O MTS. C/U)"
433,135,130,"TRAZO 84561F1  Y  CA   DOS DE CADA UNO."
434,135,127,"TRAZO 61561 CA   DOS COPIAS"
435,135,125,"TRAZO 81561 CA  TRES  COPIAS."
436,136,94,"ZORROS NARANJA  Y VINO   190 PZAS  DE CADA  UNO."
437,136,95,"ZORROS CIELO Y VINO     190 PZAS  DE CADA UNO.
10 CIERRES VENUS DE 75 CM NEGRO CON CINTA VINO (COMPLEMENTO)"
438,136,96,"ZORROS ROJO  Y  VINO   190 PZA DE CADA UNO."
439,137,137,"TRAZO  F  CUATRO  COPIAS"
440,137,138,"TRAZO F3     CUATRO COPIAS"
441,138,130,"CIERRE NYCAST SEP.
AZUL 59 PZAS DE 50 CM  PARA TALLAS 10 Y 12"
442,138,125,"CIERRE NYCAST SEP.
JASPE DE 60 CM 134  PZAS 
MARINO DE 60  144 PZAS  
PARA LA TALLAS  MED.  Y  GDE."
443,138,127,"CIERRE NILUMINIO DE 25  CM CON JALADERA  YORK   4 PZAS."
445,140,136,"MUESTRA PANTALON OXFORD T-M"
447,141,136,"MUESTRA  OXFORD TALLA M"
448,141,137,"MUESTRA ROSA  TALLA M"
449,141,138,"MUESTRA JASPE TALLA M  S/MANGAS"
451,142,136,"MUESTRA PANTALON OXFORD T-M"
452,142,137,"MUESTRA PLAYERA MANGA CORTA ROSA C/CARDI.MNO. T-M"
453,142,138,"MUESTRA PLAYERA SIN MANGA JASPE T-M"
454,142,139,"MUESTRA BERMUDA OXFORD T-M"
455,142,140,"MUESTRA CHAMARRA OXFORD T-M"
456,143,136,"ETIQUETA DE MCA BORDADA X-TEND Y DE TALLA. (PARA 3600)
ELASTICO DE 2"" 2781 MTS"
457,143,137,"ETIQUETA DE MCA BORDADA X-TEND Y DE TALLA (PARA 3708)
MONARCH CON MOD. 181-B  CON TALLAS DE LA CH A LA EX  COMPOSICION 50%50"
458,143,138,"ETIQUETA DE MCA BORDADA  X-TEND  Y DE TALLA. (PARA 3708)
MONARCH CON MOD. 182-B
OJO  1898 CON COMPOSICION 50%50 PARA EL COLOR MARINO Y
         1898 CON COMPOSICION 90/10 PARA EL COLOR JASPE"
459,143,139,"ETIQUETA DE MCA BORDADA X-TEND  Y DE TALLA  (PARA 4200 )
MONARCH CON  MOD. 184-B 
ELASTICO DE 2"" 3245 MTS."
460,143,140,"ETIQUETA DE MCA BORDADA X-TEND Y DE TALLA (PARA 3348)"
461,144,196,"MUESTRA PANTALON PLUMBAGO T-M"
462,144,197,"MUESTRA PLAYERA MANGA LARGA VERDE C/PLUMBAGO C/BLANCO T-M"
463,144,198,"MUESTRA PLAYERA MANGA CORTA PLUMBAGO C/CARDIGAN VERDE T-M"
464,144,199,"MUESTRA BERMUDA PLUMBAGO C/VERDE T-M"
465,144,200,"MUESTRA PLAYERA SIN MANGAS BLANCA C/VERDE T-M"
466,144,201,"MUESTRA PLAYERA MANGA CORTA JASPE C/CARDIGAN MNO. T-M"
467,145,136,"TRAZO 71183 F Y  CA  4 COPIAS DE CADA UNO."
468,145,137,"TRAZO 51181F1  4 COPIAS DE CADA UNO."
469,145,138,"TRAZO 51182 F4        4 COPIAS"
470,145,139,"TRAZO 31184 F  Y  CA     4 COPIAS DE CADA UNO."
471,145,140,"TRAZO 81180 FC,  CA  Y CA1        4 COPIAS DE CADA UNO."
472,145,136,"JARETA MARINO  16 ROLLOS (3200 MTS) CADA ROLLO CON  200 MTS.
MONARCH  DE LA TALLA CH A LA EX  3690 PZAS. CON MOD. 183-B"
473,145,139,"JARETA MARINO 18 ROLLOS (3600 MTS) CADA ROLLO CON 200 MTS.
MONARCH DE LA TALLA CH A LA EX 4290 PZAS. CON MOD. 184-B"
474,145,140,"MONARCH DE LA TALLA CH A LA EX  3436 PZAS  CON MOD. 180-B"
475,146,141,"MUESTRA CHAMARRA T-M"
476,146,142,"MUESTRA SUDADERA T-M"
477,146,143,"MUESTRA PANTALON T-M"
478,146,144,"MUESTRA BERMUDA T-M"
479,146,145,"MUESTRA CHAMARRA T-M"
480,146,146,"MUESTRA SUDADERA T-M"
481,146,147,"MUESTRA PANTALON T-M"
482,146,148,"MUESTRA BERMUDA T-M"
483,147,140,"CARDIGAN ALSATEX 50% 50%  6 ROLLITOS COLOR MARINO CON 50Kg"
484,148,140,"CIERRE VENUS SEPARABLE:
MARINO Y JASPE DE 70 CM. PARA TALLA CH Y M   842 PZAS POR COLOR
MARINO Y JASPE DE 75 CM. PARA TALLA G Y EX    842 PZAS POR COLOR"
485,148,196,"ETIQUETA BORDADA X-TEND Y ETIQ. DE TALLA  (PARA 3252) 
ELASTICO DE 1 1/2"" CON JARETA INTEGRADA  2513 MTS."
486,148,197,"ETIQUETA BORDADA X-TEND Y ETIQ. DE TALLA (PARA 3720)"
487,148,198,"ETIQUETA BORDADA X-TEND Y ETIQ. DE TALLA ( PARA 3720)"
488,148,199,"ETIQUETA BORDADA X-TEND Y ETIQ. DE TALLA (PARA 3720)
ELASTICO DE 1 1/2"" CON JARETA INTEGRADA 2874 MTS."
489,148,200,"ETIQUETA BORDADA X-TEND Y ETIQ. DE TALLA ( PARA 4200)"
490,148,201,"ETIQUETA BORDADA X-TEND Y ETIQ. DE TALLA ( PARA 4200)"
491,149,196,"TRAZO 71283 F   CUATRO COPIAS"
492,149,197,"TRAZO 51280 F, C1  Y C2    CUATRO DE CADA UNO."
493,149,198,"TRAZO 51281 F    CUATRO COPIAS"
494,149,199,"TRAZO 31284 F  Y  C   CUATRO COPIAS DE CADA UNO."
495,149,200,"TRAZO 51282 F  Y  C   CUATRO COPIAS DE CADA UNO."
496,149,201,"TRAZO 51206 F   CUATRO COPIAS."
497,150,143,"Elastico de 1 1/2"" con jareta 520 mts."
498,150,144,"Elastico de 1 1/2"" con jareta 520 mts."
499,150,147,"Elastico de 1 1/2"" con jareta 520 mts,"
500,150,148,"Elastico de 1 1/2"" con jareta 520 mts."
501,150,150,"Elastico de 1 1/2"" con jareta 506 mts."
502,150,153,"Elastico de 1 1/2"" liso  a utilizar 497 mts. (se envian 10 rollos cada rollo con 50 mts.)"
503,150,154,"Elastico de 2""  a utilizar  497mts (se envian 10 rollos cada uno con 500 mts.)"
504,150,141,"Cierre venus separable en color Cielo de 65 cm  341 pzas  para talla CH Y M
Cierre venus separable en color Cielo de 70 cm  341 pzas  para talla G y EX"
505,150,145,"Cierre venus separable en color Marino de 60cm  341 pzas para talla CH Y M  
Cierre venus separable en color Marino de 65 cm  341 pzas  talla G Y EX"
506,150,141,"TRAZO  81005 F  Y  CA   CUATRO COPIAS DE CADA UNO."
507,150,145,"TRAZO 81001 F,  CA  Y CA1    CUATRO COPIAS DE CADA UNO."
508,150,148,"TRAZO 31001 F   CUATRO COPIAS."
509,150,142,"TRAZO 61005 F  Y  C   CUATRO COPIAS DE CADA UNO."
510,151,149,"MUESTRA CHAMARRA VERDE CON NARANJA Y BLANCO T-12"
511,151,150,"MUESTRA PANTALON NARANJA C/CORDON BLANCO T-12"
512,151,151,"MUESTRA PLAYERA BLANCA C/CARDIGAN NARANJA T-12"
513,152,141,"ETIQUETAS MONARCH 742 PZAS."
514,153,141,"ETIQUETAS MONARCH DE LAS  TALLAS   CH       M     G       EX
                                                                       127     244   244   127"
515,153,142,"ETIQUETAS MONARCH DE LAS TALLAS    CH      M      G       EX
                                                                       127    244   244     127"
516,153,143,"ETIQUETAS MONARCH DE LAS TALLAS    CH      M       G       EX
                                                                       127    244    244    127"
517,153,144,"ETIQUETAS MONARCH DE LAS TALLAS     CH      M      G       EX
                                                                        127    244   244    127"
518,153,145,"ETIQUETAS MONARCH DE LAS TALLAS     CH      M       G       EX
                                                                        127    244   244     127"
519,153,146,"ETIQUETAS MONARCH DE LAS TALLAS      CH       M        G      EX
                                                                      127      244     244    127"
520,153,147,"ETIQUETAS MONARCH DE LAS TALLAS         CH       M       G      EX
                                                                           127      244    244    127"
521,153,148,"ETIQUETAS MONARCH DE LAS TALLAS      CH       M       G       EX
                                                                        127      244    244     127"
522,153,149,"ETIQ. MONARCH DE LAS TALLAS    CH(4-6)     M(8-10)     G(12-14)     EX(16-18)
                                                              149          288              288              149"
523,153,150,"ETIQS. MONARCH DE LAS TALLAS   CH(4-6)    M(8-10)    G(12-14)    EX(16-18)
                                                                149           288            288           149"
524,153,151,"ETIQS. MONARCH DE LAS TALLAS   CH(4-6)    M(8-10)    G(12-14)     EX(16-18)
                                                                149          288           288             149"
525,153,152,"ETIQS. MONARCH DE LAS TALLAS   CH(4-6)    M(8-10)    G(12-14)     EX(16-18)
                                                                 149           288          288            149"
526,153,153,"ETIQS. MONARCH DE LAS TALLAS   CH(4-6)     M(8-10)     G(12-14)      EX(16-18)
                                                                 149           288           288               149"
527,153,154,"ETIQS. MONARCH DE LAS TALLAS  CH(4-6)    M(8-10)      G(12-14)      EX(16-18)
                                                                 149         288             288                149"
528,153,155,"ETIQS. MONARCH DE LAS TALLAS  CH(4-6)     M(8-10)     G(12-14)      EX(16-18)
                                                                 149        288             288               149"
529,153,145,"JARETA POL. COLOR MARINO (A UTILIZAR 830 MTS.)
SE ENVIAN 5 ROLLOS CADA ROLLO CON 200 MTS."
530,153,142,"TRAZO CA1    CUATRO COPIAS"
531,153,143,"TRAZO F   CUATRO COPIAS"
532,153,144,"TRAZO F   CUATRO COPIAS"
533,153,146,"TRAZO F  Y  CA   CUATRO COPIAS DE CADA UNO."
534,153,147,"TRAZO F    CUATRO COPIAS"
535,154,141,"ETIQ. BORDADA  CHEROKEE   Y  ETIQS. DE TALLA. CH M G Y EX"
536,154,142,"ETIQ. BORDADA CHEROKEE  Y ETIQS  DE TALLA  CH M G  Y  EX"
537,154,143,"ETIQ. BORDADA CHEROKEE  Y ETIQ.  DE TALLA  CH M G Y EX"
538,154,144,"ETIQ. BORDADA CHEROKEE Y ETIQ. DE TALLA   CH M G  Y EX"
539,154,145,"ETIQ. BORDADA CHEROKEE Y ETIQ. DE TALLA   CH M G Y EX"
540,154,146,"ETIQ. BORDADA CHEROKEE Y ETIQ. DE TALLA  CH M G Y EX"
541,154,147,"ETIQ. BORDADA CHEROKEE  Y ETIQ. DE TALLA CH M G Y EX"
542,154,148,"ETIQ. BORDADA CHEROKEE  Y  ETIQ. DE TALLA CH M G Y EX"
543,154,149,"ETIQ.  BORDADA CHEROKEE Y ETIQ. DE TALLA  CH M G  Y EX"
544,154,150,"ETIQ. BORDADA CHEROKEE  Y ETIQ. DE TALLA  CH M G  Y EX"
545,154,151,"ETIQ. BORDADA CHEROKEE Y ETIQ. DE TALLA  CH MG Y EX"
546,154,152,"ETIQ. BORDADA CHEROKEE  Y ETIQ. DE TALLA  CH M G Y EX"
547,154,153,"ETIQ. BORDADA CHEROKEE  Y  ETIQ. DE TALLA  CH M G Y EX"
548,154,154,"ETIQ. BORDADA CHEROKEE  Y ETIQ. DE TALLA  CH M G Y EX"
549,154,155,"ETIQ. BORDADA CHEROKEE  Y ETIQ. DE TALLA  CH M G Y EX"
550,156,136,"JARETA MARINO SE ENVIAN 16 ROLLOS (3200 MTS)  CADA ROLLO CON 200 MTS.
SE UTILIZARA EL COLOR MARINO EN LUGAR DE EL COLOR JASPE.
(TODO EL CORTE QUEDARA CON JARETA MARINO)"
551,157,149,"TRAZO  F, C1, C2, CA  Y CA1   DOS COPIAS DE CADA UNO."
552,157,150,"TRAZO  F    DOS COPIAS"
553,157,151,"TRAZO  F   DOS COPIAS."
