"IdOrdenesDetEntA","IdEntregasEst","IdOrdenesDet","TC1","TC2","TC3","TC4","TC5","TC6","TC7","TC8"
4767,3181,7175,0,0,24,0,0,0,0,0
4768,3181,7176,26,26,26,26,26,0,0,0
4769,3181,7176,0,26,26,26,0,0,0,0
4770,3181,7176,0,0,26,0,0,0,0,0
4771,3182,7175,24,24,24,24,24,0,0,0
4772,3182,7175,0,24,24,24,0,0,0,0
4773,3182,7175,0,0,24,0,0,0,0,0
4774,3182,7176,26,26,26,26,26,0,0,0
4775,3182,7176,0,26,26,26,0,0,0,0
4776,3182,7176,0,0,26,0,0,0,0,0
4777,3183,7048,708,712,1415,1412,708,0,0,0
4778,3183,7048,7,2,14,17,6,0,0,0
4779,3184,7051,279,281,572,571,279,0,0,0
4780,3184,7051,12,9,11,9,11,0,0,0
4781,3185,7044,943,950,1904,1419,706,0,0,0
4782,3185,7044,18,11,22,17,7,0,0,0
4783,3186,7046,354,351,701,250,0,0,0,0
4784,3186,7046,6,9,19,0,0,0,0,0
4785,3187,7144,33,51,33,31,0,0,0,0
4786,3187,7144,33,51,33,31,0,0,0,0
4787,3188,7215,102,102,102,102,0,0,0,0
4788,3188,7215,0,102,102,0,0,0,0,0
4789,3188,7215,0,102,102,0,0,0,0,0
4790,3189,6563,30,0,0,0,0,0,0,0
4791,3190,7285,88,118,112,88,0,0,0,0
4792,3190,7285,88,118,112,88,0,0,0,0
4793,3190,7285,112,118,112,88,0,0,0,0
4794,3190,7285,86,118,112,0,0,0,0,0
4795,3190,7285,86,118,0,0,0,0,0,0
4796,3190,7285,86,118,0,0,0,0,0,0
4797,3190,7285,86,0,0,0,0,0,0,0
4798,3191,7057,85,85,85,85,0,0,0,0
4799,3191,7057,0,85,85,0,0,0,0,0
4800,3191,7057,85,85,85,85,0,0,0,0
4801,3191,7057,0,85,85,0,0,0,0,0
4802,3191,7057,85,85,85,85,0,0,0,0
4803,3191,7057,0,85,85,0,0,0,0,0
4804,3191,7057,53,53,53,53,0,0,0,0
4805,3191,7057,0,53,53,0,0,0,0,0
4806,3191,7057,10,10,10,10,0,0,0,0
4807,3191,7057,0,10,10,0,0,0,0,0
4808,3192,7046,640,640,1272,1707,973,0,0,0
4809,3192,7046,9,9,26,61,36,0,0,0
4810,3193,7044,44,45,89,576,287,0,0,0
4811,3193,7044,1,0,1,4,3,0,0,0
4812,3194,7053,88,88,88,88,88,0,0,0
4813,3194,7053,0,0,88,88,0,0,0,0
4814,3194,7053,88,88,88,88,88,0,0,0
4815,3194,7053,0,0,88,88,0,0,0,0
4816,3194,7053,88,88,88,88,88,0,0,0
4817,3194,7053,0,0,88,88,0,0,0,0
4818,3195,6547,68,68,68,0,0,0,0,0
4819,3195,6547,68,68,68,0,0,0,0,0
4820,3195,6547,68,68,68,0,0,0,0,0
4821,3196,6575,64,64,64,0,0,0,0,0
4822,3196,6575,64,64,64,0,0,0,0,0
4823,3196,6575,64,64,64,0,0,0,0,0
4824,3196,6575,5,5,5,0,0,0,0,0
4825,3196,6575,5,5,5,0,0,0,0,0
4826,3196,6575,5,5,5,0,0,0,0,0
4827,3196,6576,68,68,68,0,0,0,0,0
4828,3196,6576,68,68,68,0,0,0,0,0
4829,3196,6576,68,68,68,0,0,0,0,0
4830,3197,7286,91,113,77,62,0,0,0,0
4831,3197,7286,91,113,77,62,0,0,0,0
4832,3197,7286,91,113,0,0,0,0,0,0
4833,3197,7286,77,0,0,0,0,0,0,0
4834,3197,7286,77,0,0,0,0,0,0,0
4835,3197,7286,77,0,0,0,0,0,0,0
4836,3197,7286,62,0,0,0,0,0,0,0
4837,3197,7286,77,0,0,0,0,0,0,0
4838,3198,7165,74,150,225,149,74,0,0,0
4839,3198,7166,50,100,150,100,50,0,0,0
4840,3199,6577,204,204,204,0,0,0,0,0
4841,3199,6579,204,204,204,0,0,0,0,0
4842,3200,7181,37,74,111,73,37,0,0,0
4843,3200,7182,51,101,150,102,51,0,0,0
4844,3201,6581,204,204,204,0,0,0,0,0
4845,3201,6582,204,204,204,0,0,0,0,0
4846,3202,7163,50,100,149,100,50,0,0,0
4847,3202,7164,58,116,173,115,58,0,0,0
4848,3203,7216,60,122,182,122,61,0,0,0
4849,3204,7161,50,100,150,100,50,0,0,0
4850,3204,7162,53,108,162,108,54,0,0,0
4851,3205,7167,54,108,162,108,54,0,0,0
4852,3205,7168,64,128,189,127,64,0,0,0
4853,3206,7165,74,150,225,149,74,0,0,0
4854,3206,7166,50,100,150,100,50,0,0,0
4855,3207,7286,636,337,144,124,0,0,0,0
4856,3207,,0,0,0,0,0,0,0,0
4857,3207,,0,0,0,0,0,0,0,0
4858,3207,,0,0,0,0,0,0,0,0
4859,3207,,0,0,0,0,0,0,0,0
4860,3208,7061,88,88,88,88,0,0,0,0
4861,3208,7061,0,88,88,0,0,0,0,0
4862,3208,7061,88,88,88,88,0,0,0,0
4863,3208,7061,0,88,88,0,0,0,0,0
4864,3208,7061,83,83,83,83,0,0,0,0
4865,3208,7061,0,83,83,0,0,0,0,0
4866,3208,7061,81,81,81,81,0,0,0,0
4867,3208,7061,0,81,81,0,0,0,0,0
4868,3209,7161,50,100,150,100,50,0,0,0
4869,3209,7162,53,108,162,108,54,0,0,0
4870,3210,6564,110,120,0,0,0,0,0,0
4871,3211,7181,37,74,110,73,37,0,0,0
4872,3211,7182,51,101,149,101,51,0,0,0
4873,3212,7167,54,108,161,108,54,0,0,0
4874,3212,7168,63,128,189,127,64,0,0,0
4875,3213,7213,52,104,77,77,0,0,0,0
4876,3214,7169,54,108,162,108,54,0,0,0
4877,3215,7169,54,108,162,108,54,0,0,0
4878,3216,7286,0,0,0,0,0,0,0,0
4879,3217,7177,49,98,150,99,48,0,0,0
4880,3218,7177,49,98,150,99,48,0,0,0
4881,3219,7194,45,45,45,45,0,0,0,0
4882,3219,7194,45,45,45,0,0,0,0,0
4883,3219,7194,0,45,0,0,0,0,0,0
4884,3220,7186,45,45,45,45,0,0,0,0
4885,3220,7186,45,45,45,0,0,0,0,0
4886,3220,7186,0,45,0,0,0,0,0,0
4887,3221,7059,48,48,48,48,0,0,0,0
4888,3221,7059,0,48,48,0,0,0,0,0
4889,3221,7059,50,50,50,50,0,0,0,0
4890,3221,7059,0,50,50,0,0,0,0,0
4891,3222,7179,57,113,171,114,57,0,0,0
4892,3223,7171,50,99,151,99,50,0,0,0
4893,3224,7183,50,100,150,100,50,0,0,0
4894,3225,7216,60,122,182,122,61,0,0,0
4895,3226,7179,57,113,171,114,57,0,0,0
4896,3227,7183,50,100,150,100,50,0,0,0
4897,3228,7171,50,99,151,99,50,0,0,0
4898,3229,7285,0,41,53,77,0,0,0,0
4899,3229,7285,0,41,53,77,0,0,0,0
4900,3229,7285,0,41,53,77,0,0,0,0
4901,3229,7285,0,0,53,0,0,0,0,0
4902,3230,7055,55,55,55,55,55,0,0,0
4903,3230,7055,0,0,55,55,0,0,0,0
4904,3230,7055,56,56,56,56,56,0,0,0
4905,3230,7055,0,0,56,56,0,0,0,0
4906,3230,7055,76,76,76,76,76,0,0,0
4907,3230,7055,0,0,76,76,0,0,0,0
4908,3230,7055,76,76,76,76,76,0,0,0
4909,3230,7055,0,0,76,76,0,0,0,0
4910,3231,7056,88,88,88,88,88,0,0,0
4911,3231,7056,0,0,88,88,0,0,0,0
4912,3231,7056,88,88,88,88,88,0,0,0
4913,3231,7056,0,0,88,88,0,0,0,0
4914,3231,7056,88,88,88,88,88,0,0,0
4915,3231,7056,0,0,88,88,0,0,0,0
4916,3232,7060,106,106,106,106,0,0,0,0
4917,3232,7060,0,106,106,0,0,0,0,0
4918,3232,7060,106,106,106,106,0,0,0,0
4919,3232,7060,0,106,106,0,0,0,0,0
4920,3232,7060,126,126,126,126,0,0,0,0
4921,3232,7060,0,126,126,0,0,0,0,0
4922,3233,7241,86,86,86,86,86,0,0,0
4923,3233,7241,86,86,86,86,86,0,0,0
4924,3233,7241,86,86,86,86,86,0,0,0
4925,3233,7241,0,81,78,87,81,0,0,0
4926,3233,7241,0,81,78,87,81,0,0,0
4927,3233,7241,0,81,78,87,81,0,0,0
4928,3233,7241,0,81,78,87,0,0,0,0
4929,3233,7241,0,81,78,0,0,0,0,0
4930,3233,7241,0,81,78,0,0,0,0,0
4931,3233,7241,0,0,78,0,0,0,0,0
4932,3234,7220,110,110,110,110,110,0,0,0
4933,3234,7220,110,110,110,110,0,0,0,0
4934,3234,7220,67,67,67,0,0,0,0,0
4935,3234,7221,0,0,67,0,0,0,0,0
4936,3234,7221,3,3,3,0,0,0,0,0
4937,3234,7221,0,0,3,0,0,0,0,0
4938,3235,7054,88,88,88,88,88,0,0,0
4939,3235,7054,0,0,88,88,0,0,0,0
4940,3235,7054,88,88,88,88,88,0,0,0
4941,3235,7054,0,0,88,88,0,0,0,0
4942,3235,7054,88,88,88,88,88,0,0,0
4943,3235,7054,0,0,88,88,0,0,0,0
4944,3221,7059,73,73,73,73,0,0,0,0
4945,3221,7059,0,73,73,0,0,0,0,0
4946,3221,7059,73,73,73,73,0,0,0,0
4947,3221,7059,0,73,73,0,0,0,0,0
4948,3236,7358,45,32,45,45,0,0,0,0
4949,3236,7385,45,0,0,45,0,0,0,0
4950,3237,7170,61,124,186,124,62,0,0,0
4951,3238,7146,90,90,90,90,90,0,0,0
4952,3238,7146,90,90,90,90,0,0,0,0
4953,3239,7227,90,90,90,90,90,90,0,0
4954,3239,7227,90,90,90,90,0,0,0,0
4955,3239,7228,46,46,46,46,0,0,0,0
4956,3239,7228,0,46,46,0,0,0,0,0
4957,3240,7059,96,96,96,96,0,0,0,0
4958,3240,7059,0,96,96,0,0,0,0,0
4959,3241,7211,54,108,108,54,0,0,0,0
4960,3241,7212,54,108,108,54,0,0,0,0
4961,3242,7185,90,135,90,45,0,0,0,0
4962,3243,7052,88,88,88,88,88,0,0,0
4963,3243,7052,0,0,88,88,0,0,0,0
4964,3243,7052,88,88,88,88,88,0,0,0
4965,3243,7052,0,0,88,88,0,0,0,0
4966,3243,7052,92,92,92,92,92,0,0,0
4967,3243,7052,0,0,92,92,0,0,0,0
4968,3244,7058,76,76,76,76,0,0,0,0
4969,3244,7058,0,76,76,0,0,0,0,0
4970,3244,7058,56,56,56,56,0,0,0,0
4971,3244,7058,0,56,56,0,0,0,0,0
4972,3244,7058,54,54,54,54,0,0,0,0
4973,3244,7058,0,54,54,0,0,0,0,0
4974,3245,7218,133,133,133,133,133,0,0,0
4975,3245,7218,133,133,133,133,0,0,0,0
4976,3245,7219,83,83,83,0,0,0,0,0
4977,3245,7219,0,0,83,0,0,0,0,0
4978,3246,7237,258,836,897,676,548,0,0,0
4979,3246,7237,0,4,5,2,1,0,0,0
4980,3247,7170,61,124,186,124,62,0,0,0
4981,3248,7217,52,104,156,104,52,0,0,0
4982,3249,7223,89,89,89,89,89,0,0,0
4983,3249,7223,89,89,89,89,0,0,0,0
4984,3250,7058,77,77,77,77,0,0,0,0
4985,3250,7058,0,77,77,0,0,0,0,0
4986,3250,7058,77,77,77,77,0,0,0,0
4987,3250,7058,0,77,77,0,0,0,0,0
4988,3251,7225,178,178,178,178,89,89,0,0
4989,3251,7226,28,84,56,0,0,0,0,0
4990,3252,7229,96,96,96,96,96,96,0,0
4991,3252,7229,96,96,96,96,0,0,0,0
4992,3252,7230,62,62,62,0,0,0,0,0
4993,3252,7229,0,62,62,0,0,0,0,0
4994,3253,7189,43,43,43,43,0,0,0,0
4995,3253,7189,0,43,43,0,0,0,0,0
4996,3253,7189,0,43,43,0,0,0,0,0
4997,3254,7196,45,45,45,45,0,0,0,0
4998,3254,7196,45,45,45,0,0,0,0,0
4999,3254,7196,0,45,0,0,0,0,0,0
5000,3255,7208,54,54,54,54,0,0,0,0
5001,3255,7208,0,54,54,0,0,0,0,0
5002,3256,7210,54,54,54,54,0,0,0,0
5003,3256,7210,0,54,54,0,0,0,0,0
5004,3257,7217,52,104,156,104,52,0,0,0
5005,3258,7224,89,89,89,89,89,0,0,0
5006,3258,7224,89,89,89,89,0,0,0,0
5007,3259,7231,89,89,89,89,89,89,0,0
5008,3259,7231,89,89,89,89,0,0,0,0
5009,3259,7232,28,28,28,0,0,0,0,0
5010,3259,7232,0,28,28,0,0,0,0,0
5011,3259,7232,0,28,0,0,0,0,0,0
5012,3260,7246,191,822,744,704,737,0,0,0
5013,3260,7246,1,15,0,3,7,0,0,0
5014,3261,7399,140,140,278,280,140,0,0,0
5015,3262,7401,79,79,158,157,79,0,0,0
5016,3263,7404,134,136,269,272,136,0,0,0
5017,3264,7283,114,114,114,114,114,0,0,0
5018,3264,7283,114,114,114,114,0,0,0,0
5019,3264,7284,69,69,69,0,0,0,0,0
5020,3264,7284,0,0,69,0,0,0,0,0
5021,3265,7238,216,709,816,586,471,0,0,0
5022,3265,7238,8,66,4,36,36,0,0,0
5023,3265,7239,234,766,826,619,501,0,0,0
5024,3265,7239,2,4,4,3,2,0,0,0
5025,3266,7244,188,591,624,590,471,0,0,0
5026,3266,7244,25,90,103,50,294,0,0,0
5027,3266,7244,0,74,44,37,44,0,0,0
5028,3267,7244,188,591,624,590,471,0,0,0
5029,3267,7244,25,90,103,50,294,0,0,0
5030,3267,7244,0,74,44,37,44,0,0,0
5031,3268,7242,192,837,742,695,739,0,0,0
5032,3268,7242,0,3,2,13,5,0,0,0
5033,3269,7399,140,140,278,280,140,0,0,0
5034,3270,7401,79,79,158,157,79,0,0,0
5035,3271,7404,134,136,269,272,136,0,0,0
5036,3272,7387,75,75,75,75,0,0,0,0
5037,3273,7389,139,139,139,139,0,0,0,0
5038,3274,7400,136,136,272,271,136,0,0,0
5039,3275,7207,54,54,54,54,0,0,0,0
5040,3275,7207,0,54,54,0,0,0,0,0
5041,3276,7172,48,96,144,96,48,0,0,0
5042,3277,7172,48,48,48,48,48,0,0,0
5043,3277,7172,0,48,48,48,0,0,0,0
5044,3277,7172,0,0,48,0,0,0,0,0
5045,3278,7400,136,136,272,271,136,0,0,0
5046,3279,7197,54,108,108,54,0,0,0,0
5048,3280,7243,190,716,637,601,637,0,0,0
5049,3280,7243,2,2,3,8,3,0,0,0
5050,3281,7248,153,662,576,538,578,0,0,0
5051,3281,7248,17,58,48,61,47,0,0,0
5052,3281,,0,0,0,0,0,0,0,0
5053,3281,,0,0,0,0,0,0,0,0
5054,3282,7249,0,835,738,0,744,0,0,0
5055,3282,7249,0,2,5,0,0,0,0,0
5056,3283,7250,450,450,449,450,0,0,0,0
5057,3284,7247,180,829,713,658,715,0,0,0
5058,3284,7247,0,8,7,7,5,0,0,0
5059,3284,7249,192,0,0,352,0,0,0,0
5060,3284,7249,0,0,0,4,0,0,0,0
5061,3285,7403,50,100,150,100,50,0,0,0
5062,3285,7403,86,43,129,172,86,0,0,0
5063,3286,7253,115,115,115,115,115,0,0,0
5064,3286,7253,0,115,115,115,0,0,0,0
5065,3286,7253,0,0,115,0,0,0,0,0
5066,3287,7254,0,81,81,0,0,0,0,0
5067,3287,7254,0,81,81,0,0,0,0,0
5068,3288,7403,50,100,150,100,50,0,0,0
5069,3288,7403,86,43,129,172,86,0,0,0
5070,3289,7204,54,54,54,54,0,0,0,0
5071,3289,7204,0,54,54,0,0,0,0,0
5072,3290,7350,44,44,44,44,0,0,0,0
5073,3290,7350,0,44,44,0,0,0,0,0
5074,3290,7350,0,44,44,0,0,0,0,0
5075,3291,7251,576,577,577,577,0,0,0,0
5076,3291,7251,2,1,1,1,0,0,0,0
5077,3292,7354,54,54,54,54,0,0,0,0
5078,3292,7354,0,54,54,0,0,0,0,0
5079,3293,7257,106,106,106,106,106,0,0,0
5080,3293,7257,0,106,106,106,0,0,0,0
5081,3293,7257,0,0,106,0,0,0,0,0
5082,3294,7257,14,14,14,14,14,0,0,0
5083,3294,7257,0,14,14,14,0,0,0,0
5084,3294,7257,0,0,14,0,0,0,0,0
5085,3295,7250,128,266,266,128,0,0,0,0
5086,3295,7251,62,481,357,0,0,0,0,0
5087,3295,7250,60,336,216,0,0,0,0,0
5088,3296,7258,0,51,51,0,0,0,0,0
5089,3296,7258,0,51,51,0,0,0,0,0
5091,3297,7258,0,34,34,0,0,0,0,0
5092,3297,7258,0,34,34,0,0,0,0,0
5093,3298,7240,129,129,129,129,129,0,0,0
5094,3298,7240,129,129,129,129,129,0,0,0
5095,3298,7240,0,97,92,105,97,0,0,0
5096,3298,7240,0,97,92,105,97,0,0,0
5097,3298,7240,0,97,92,105,97,0,0,0
5098,3298,7240,0,97,92,105,0,0,0,0
5099,3298,7240,0,97,92,0,0,0,0,0
5100,3298,7240,0,97,92,0,0,0,0,0
5101,3298,7240,0,0,92,0,0,0,0,0
5102,3299,7356,0,0,0,0,0,0,0,0
5103,3299,7356,0,0,0,0,0,0,0,0
5104,3299,7356,54,54,54,54,0,0,0,0
5105,3299,7356,0,54,54,0,0,0,0,0
5106,3300,7195,45,45,45,45,0,0,0,0
5107,3300,7195,45,45,45,0,0,0,0,0
5108,3300,7195,0,45,0,0,0,0,0,0
5109,3301,7281,133,133,133,133,133,0,0,0
5110,3301,7281,133,133,133,133,0,0,0,0
5111,3302,7282,83,83,83,0,0,0,0,0
5112,3302,7282,0,0,83,0,0,0,0,0
5113,3303,7275,89,89,89,89,89,89,0,0
5114,3303,7275,89,89,89,89,0,0,0,0
5115,3303,,0,0,0,0,0,0,0,0
5116,3304,7276,27,27,27,0,0,0,0,0
5117,3304,7276,0,27,27,0,0,0,0,0
5118,3304,7276,0,27,0,0,0,0,0,0
5119,3305,7277,89,89,89,89,89,89,0,0
5120,3305,7277,89,89,89,89,0,0,0,0
5121,3306,7278,45,45,45,45,0,0,0,0
5122,3306,7278,0,45,45,0,0,0,0,0
5123,3305,,0,0,0,0,0,0,0,0
5124,3305,,0,0,0,0,0,0,0,0
5125,3307,7402,136,136,272,272,136,0,0,0
5126,3308,7535,0,71,71,22,0,0,0,0
5127,3308,7535,0,71,71,0,0,0,0,0
5128,3309,7249,191,0,0,351,0,0,0,0
5129,3310,7402,136,136,272,272,136,0,0,0
5130,3311,7422,70,70,70,70,70,0,0,0
5131,3311,7422,0,70,70,70,0,0,0,0
5132,3311,7422,70,70,70,70,70,0,0,0
5133,3311,7422,0,70,70,70,0,0,0,0
5134,3311,7422,70,70,70,70,70,0,0,0
5135,3311,7422,0,70,70,70,0,0,0,0
5136,3311,7422,70,70,70,70,70,0,0,0
5137,3311,7422,0,70,70,70,0,0,0,0
5138,3311,7422,70,70,70,70,70,0,0,0
5139,3311,7422,0,70,70,70,0,0,0,0
5140,3311,7422,70,70,70,70,70,0,0,0
5141,3311,7422,0,70,70,70,0,0,0,0
5142,3311,7422,68,68,68,68,68,0,0,0
5143,3311,7422,0,68,68,68,0,0,0,0
5144,3312,7252,514,514,514,514,0,0,0,0
5145,3312,7252,322,418,258,162,0,0,0,0
5146,3313,7255,90,180,270,180,90,0,0,0
5147,3313,7256,0,122,122,0,0,0,0,0
5148,3314,7240,129,129,129,129,129,0,0,0
5149,3314,7240,129,129,129,129,129,0,0,0
5150,3314,7240,0,97,92,105,97,0,0,0
5151,3314,7240,0,97,92,105,97,0,0,0
5152,3314,7240,0,97,92,105,97,0,0,0
5153,3314,7240,0,97,92,105,0,0,0,0
5154,3314,7240,0,97,92,0,0,0,0,0
5155,3314,7240,0,97,92,0,0,0,0,0
5156,3314,7240,0,0,92,0,0,0,0,0
5157,3315,7239,70,23,70,54,46,0,0,0
5158,3316,7319,56,112,168,112,56,0,0,0
5159,3317,7319,56,112,168,112,56,0,0,0
5160,3318,7317,50,100,150,100,50,0,0,0
5161,3318,7318,50,100,150,100,50,0,0,0
5162,3319,7317,50,100,150,100,50,0,0,0
5163,3319,7318,50,100,150,100,50,0,0,0
5164,3320,7311,56,112,168,112,56,0,0,0
5165,3320,7312,50,100,150,100,50,0,0,0
5166,3321,7427,152,304,304,304,152,0,0,0
5167,3321,7427,180,360,360,360,180,0,0,0
5168,3321,7427,118,236,236,236,118,0,0,0
5169,3322,7249,0,0,0,326,0,0,0,0
5170,3323,7241,0,74,74,54,27,0,0,0
5171,3324,7335,51,102,153,102,51,0,0,0
5172,3324,7336,50,100,150,100,50,0,0,0
5173,3324,7336,14,28,42,28,14,0,0,0
5174,3325,7335,51,102,153,102,51,0,0,0
5175,3325,7336,50,100,150,100,50,0,0,0
5176,3325,7336,14,28,42,28,14,0,0,0
5177,3326,7243,0,116,100,100,100,0,0,0
5178,3327,7273,223,267,268,222,89,89,0,0
5179,3328,7326,45,89,135,90,45,0,0,0
5180,3329,,0,0,0,0,0,0,0,0
5181,3329,7316,52,104,156,104,52,0,0,0
5182,3330,7311,56,112,168,112,56,0,0,0
5183,3330,7312,50,100,150,100,50,0,0,0
5184,3331,7279,184,244,215,164,77,83,0,0
5185,3331,7280,21,13,17,13,11,6,0,0
5186,3332,7259,91,321,414,195,97,0,0,0
5187,3329,,0,0,0,0,0,0,0,0
5188,3324,7335,15,30,45,29,15,0,0,0
5189,3325,7335,15,30,44,29,15,0,0,0
5190,3332,7259,5,9,16,0,1,0,0,0
5191,3333,7261,264,207,208,235,236,0,0,0
5192,3334,7328,60,120,180,120,60,0,0,0
5193,3334,7327,54,108,162,108,54,0,0,0
5194,3335,,0,0,0,0,0,0,0,0
5195,3335,7327,54,108,162,108,54,0,0,0
5196,3336,7315,50,100,150,100,50,0,0,0
5197,3336,7315,15,30,45,30,14,0,0,0
5198,3336,7316,52,104,156,104,52,0,0,0
5199,3337,7325,50,100,150,100,50,0,0,0
5200,3337,7325,13,26,39,26,13,0,0,0
5201,3338,7325,50,100,150,100,50,0,0,0
5202,3338,7325,13,26,39,26,13,0,0,0
5203,3339,7244,0,78,26,0,46,0,0,0
5204,3340,7248,36,118,96,96,118,0,0,0
5205,3341,7323,49,98,147,98,49,0,0,0
5206,3341,7324,55,110,165,110,55,0,0,0
5207,3342,7323,49,98,147,98,49,0,0,0
5208,3342,7324,55,110,165,110,55,0,0,0
5209,3343,7239,21,70,68,53,45,0,0,0
5210,3344,7238,22,49,54,56,43,0,0,0
5211,3345,7198,54,108,108,54,0,0,0,0
5212,3346,7247,11,0,20,46,44,0,0,0
5213,3347,7333,58,116,172,116,58,0,0,0
5214,3348,7326,45,89,135,90,45,0,0,0
5215,3349,7435,210,420,420,210,0,0,0,0
5216,3349,7435,340,680,680,340,0,0,0,0
5217,3349,7435,200,400,400,200,0,0,0,0
5218,3350,7334,61,122,183,122,61,0,0,0
5219,3351,7469,72,72,72,72,0,0,0,0
5220,3351,7469,72,72,72,72,0,0,0,0
5221,3351,7469,72,72,72,72,0,0,0,0
5222,3351,7469,72,72,72,72,0,0,0,0
5223,3351,7469,72,72,72,72,0,0,0,0
5224,3351,7469,72,72,72,72,0,0,0,0
5225,3351,7469,72,72,72,72,0,0,0,0
5226,3351,7469,72,72,72,72,0,0,0,0
5227,3351,7469,36,33,36,0,0,0,0,0
5228,3351,7469,0,33,36,0,0,0,0,0
5229,3351,7469,0,33,36,0,0,0,0,0
5230,3351,7469,0,33,36,0,0,0,0,0
5231,3351,7469,0,52,36,0,0,0,0,0
5232,3352,7249,0,0,0,326,0,0,0,0
5233,3353,7238,22,49,54,56,43,0,0,0
5234,3354,7247,11,0,19,46,44,0,0,0
5235,3355,7243,0,115,100,99,93,0,0,0
5236,3356,7248,35,118,96,96,117,0,0,0
5237,3357,7244,0,78,26,0,45,0,0,0
5238,3358,7241,0,71,73,54,25,0,0,0
5239,3359,7331,61,122,183,122,61,0,0,0
5240,3359,7332,55,110,165,110,55,0,0,0
5241,3360,7313,50,100,150,100,50,0,0,0
5242,3361,7365,88,87,89,88,87,89,0,0
5243,3361,7365,89,89,89,89,0,0,0,0
5244,3361,7366,45,45,45,45,0,0,0,0
5245,3361,7366,0,45,45,0,0,0,0,0
5246,3362,7307,218,216,217,217,106,0,0,0
5247,3362,7308,58,115,117,0,0,0,0,0
5248,3363,7416,97,97,97,97,0,0,0,0
5249,3363,7416,97,97,97,97,0,0,0,0
5250,3363,7416,97,97,97,97,0,0,0,0
5251,3363,7416,97,97,97,97,0,0,0,0
5252,3336,7315,0,0,0,0,1,0,0,0
5253,3364,7415,93,93,93,93,0,0,0,0
5254,3364,7415,93,93,93,93,0,0,0,0
5255,3364,7415,93,93,93,93,0,0,0,0
5256,3364,7415,93,93,93,93,0,0,0,0
5257,3365,7529,102,102,102,102,102,0,0,0
5258,3365,7529,0,102,102,102,102,0,0,0
5259,3365,7529,0,0,102,0,0,0,0,0
5260,3365,7529,20,20,20,20,20,0,0,0
5261,3365,7529,0,20,20,20,20,0,0,0
5262,3365,7529,0,0,20,0,0,0,0,0
5263,3365,7530,0,21,21,21,0,0,0,0
5264,3365,7530,0,21,0,21,0,0,0,0
5265,3365,7530,0,0,0,21,0,0,0,0
5266,3366,7419,93,93,93,93,0,0,0,0
5267,3366,7419,93,93,93,93,0,0,0,0
5268,3366,7419,93,93,93,93,0,0,0,0
5269,3366,7419,93,93,93,93,0,0,0,0
5270,3325,7335,0,0,1,0,0,0,0,0
5271,3367,7322,50,100,150,100,50,0,0,0
5272,3368,7337,108,162,108,54,0,0,0,0
5273,3368,,0,0,0,0,0,0,0,0
5274,3368,,0,0,0,0,0,0,0,0
5275,3369,7203,54,54,54,54,0,0,0,0
5276,3369,7203,0,54,54,0,0,0,0,0
5277,3370,7187,96,144,96,48,0,0,0,0
5278,3371,7345,54,54,54,54,0,0,0,0
5279,3371,7345,0,54,54,0,0,0,0,0
5280,3373,7334,61,122,180,122,60,0,0,0
5281,3374,7331,61,122,183,122,61,0,0,0
5282,3374,7332,55,110,164,110,54,0,0,0
5284,3375,7333,57,112,172,113,58,0,0,0
5285,3376,7537,0,102,204,0,0,0,0,0
5286,3377,7418,267,267,265,266,0,0,0,0
5287,3378,7445,62,62,62,62,62,0,0,0
5288,3378,7445,0,62,62,62,0,0,0,0
5289,3378,7445,62,62,62,62,62,0,0,0
5290,3378,7445,0,62,62,62,0,0,0,0
5291,3379,7417,320,321,319,235,0,0,0,0
5292,3379,7417,4,3,5,89,0,0,0,0
5293,3380,7321,64,128,192,128,64,0,0,0
5294,3381,7321,64,128,192,128,64,0,0,0
5295,3381,7322,50,100,150,100,50,0,0,0
5296,3382,7313,50,100,150,100,49,0,0,0
5297,3383,7450,114,228,228,228,114,0,0,0
5298,3384,7458,188,376,376,188,0,0,0,0
5299,3385,7471,268,268,268,268,0,0,0,0
5300,3385,7471,261,261,261,261,0,0,0,0
5301,3385,7471,270,360,212,120,0,0,0,0
5302,3386,7315,50,100,150,100,50,0,0,0
5303,3386,7315,15,30,45,30,14,0,0,0
5304,3386,7315,0,0,0,0,1,0,0,0
5305,3387,7205,56,56,56,56,0,0,0,0
5306,3387,7205,0,56,56,0,0,0,0,0
5307,3388,7455,244,488,488,244,0,0,0,0
5308,3389,7432,75,150,150,75,0,0,0,0
5309,3389,7432,75,150,150,75,0,0,0,0
5310,3389,7432,75,150,150,75,0,0,0,0
5311,3389,7432,75,150,150,75,0,0,0,0
5312,3389,7432,75,150,150,75,0,0,0,0
5313,3389,7432,75,150,150,75,0,0,0,0
5314,3389,7432,75,150,150,75,0,0,0,0
5315,3389,7432,75,150,150,75,0,0,0,0
5316,3389,7432,76,152,152,76,0,0,0,0
5317,3389,7432,102,204,204,102,0,0,0,0
5318,3389,7432,101,202,202,101,0,0,0,0
5319,3389,7432,101,202,202,101,0,0,0,0
5320,3390,7527,110,110,110,110,110,0,0,0
5321,3390,7527,0,110,110,110,110,0,0,0
5322,3390,7527,0,0,110,0,0,0,0,0
5323,3390,7528,0,24,24,24,0,0,0,0
5324,3390,7528,0,24,0,24,0,0,0,0
5325,3390,7528,0,0,0,24,0,0,0,0
5326,3391,7533,120,120,120,120,120,0,0,0
5327,3391,7533,0,120,120,120,120,0,0,0
